tweet_id	reply_id
975017442501111809	975045990909710336|
975018588468850689	975034215472488448|
975018631154360320	975018635520544773|
975019251437273089	975043137088483328|
975019566073081856	975029444074246145|
975020829057536001	975021617582518272|
975021161112223744	975773902050877440|
975021410149167104	975040822675566592|
975021852497195013	975022301585596417|
975021928141406208	975044236637646848|
975021955710701570	975587281670197249|
975022087822704640	975050910085853185|
975023037283225601	975208808371904512|
975023214593282049	975024008377880578|
975023449386225664	975023868804042752|
975023950538387457	975025775924711424|
975023967923855363	976672314610864129|
975023990543613952	975025861706514434|
975024053395234816	975024581034389505|
975024181061541888	975335294554779648|
975024369008246791	975056026641854469|
975024445935898626	975046823881728000|
975025218631688192	975050362443923459|
975026826287476739	975027898469027840|
975026836018290695	975031543184830464|
975028934160080897	975038516827705344|
975029211319676928	975030511147110400|
975029324905701377	975035942896619520|
975029408015831040	975424298486812672|
975029444837564416	975041852314476544|
975029494753955840	975030030735560704|
975030672367734789	975031347579445250|
975031486423470080	975366340839165952|
975031887264669696	975033622192427008|
975032058924929024	975251302518349824|
975032980489015301	975033721194799104|
975034532473769984	975035559512104965|
975035135430082560	975035923103543296|
975035143340679168	975036584461590531|
975035218074787840	975036232668499979|
975035959082389506	975073900022386688|
975036620490641409	975037446500085762|
975036773272248320	975040634653421574|
975036877957935104	975043172547072000|
975038058654511104	975040468785553408|
975038486301491200	975538674657058816|
975038546544332800	975046960670564352|
975039092428750848	975056299544031232|
975039481425354752	975041075437096960|
975039505102188544	975041359898923008|
975039958602874880	975039960951787521|
975040236492337160	975049819927531520|
975040503929561089	975825343092203520|
975040907283222538	975052816569028608|
975041117048614912	975048344723755009|
975041370594328576	975263004705959936|
975041804226715648	975056677056770049|
975041838720651265	975045256402972673|
975042015632109568	975042421527494656|
975042209811582976	975043119971536896|
975042234583257088	975042896511537157|
975042361926569984	975042364891959296|
975042368532615169	975042369555976192|
975042369555976192	975042370805948416|
975042425491218433	975042872553721857|
975042744342237185	975043130604118016|
975043046394937344	975043449626935297|
975043233754558466	975046972640985088|
975043421491511296	975051802688348161|
975043701910265860	975821465647017989|
975044384285601792	975044861899497473|
975044544831086593	975095955883208704|
975044657750200322	975045043852644352|
975046085919039490	975046541051342848|
975046159168237569	975049548228939776|
975046281826463744	975046909730504704|
975046610311958529	975084049088708608|
975046711889588224	975047224144035841|
975047679741972480	975048122782093313|
975048130239512576	975049124881018880|
975048344723755009	975049320754946048|
975048529478668289	975470126320427008|
975048598583955457	975071175184396294|
975048739445452800	975549491548798976|
975049420512333825	975693281177808896|
975049747991072769	975050299042861056|
975049834490085376	975119935167897600|
975049875648843776	975052239877345280|
975050764325412864	975059025766252545|
975051254496944130	975051806710607877|
975051797214695424	975054192116080640|
975052209778929669	975056371363340288|
975052714613858304	975091174997413888|
975052993509937152	975054327399239681|
975053246581456896	975053875270045701|
975053355977465857	975054680018464768|
975054040823468034	975069614207008768|
975054181655457793	975432787460349952|
975054194494312448	975074346963107840|
975054869005570048	975124081262649344|
975055274347319300	975119108764188672|
975055941090627584	975699073469763585|
975056047470710784	975056210708848640|
975056174117806080	975096860737064960|
975056418087755778	975066221472370696|
975056911598006272	975367540863066113|
975057516638846977	975064555406553088|
975057717994795009	975107166913859585|
975057732125577217	975310422885785600|
975057762106290176	975066582966661120|
975057954109091846	975068714524659712|
975058949001986048	975188981653606400|
975059853243813889	975125071483293697|
975060412847681536	975078423805636608|
975061812352761856	975090166669901824|
975061831524864000	975065786833358849|
975062064631894018	975222123345014786|
975062534066659328	975065522114125826|
975062797162811394	975113887120052224|
975062850019516417	975071164862255109|
975062980906766336	975071822868819969|
975063087073001472	975066204804079617|
975063441877630977	975109041092485121|
975063693330444293	975127701777416192|
975065786833358849	975067303367860230|
975066923573456896	975161646363504640|
975067464525426688	975166925688004613|
975068206464471041	975095252649414656|
975068496806621184	975113761794097152|
975068568395091968	975074504115412992|
975069217924956160	975069503179534337|
975069282769031168	975069765910884353|
975069451862278145	975092650687655936|
975069592711294976	975072478384082946|
975069855203414017	975879692623499264|
975070201975885824	975081401866432513|
975070682819198977	975071218817781761|
975070762460696579	975070773189791746|
975070883466416128	975083787238420480|
975071521445175296	975074125109657602|
975071794255278081	975076034520416257|
975072030281420801	975075071155879941|
975072163966398464	975082094815834112|
975072625931276290	975129011809525760|
975073198441226242	975073425168437248|
975073488544309248	975075212034125824|
975073558849343488	975076118863761408|
975073881785585664	975097552109436928|
975074044130267136	975074250968182787|
975074044168101888	975306677573619714|
975074272174575616	975136989040332800|
975075071155879941	975075788771995648|
975075237732765696	975076267438542849|
975075869462065152	975076199088246785|
975075917923012609	975076609320521728|
975076318462267394	975164178322411520|
975076348845744128	975156548119953408|
975076654493003777	975096900092297217|
975077159063695360	975078711631499265|
975078201901842432	975080515115069440|
975078258420191232	975082250113970177|
975078450699653121	975099954258575360|
975078638843580416	975104759542763521|
975078711631499265	975079090255486976|
975078909443178501	975080191201595392|
975079067170066438	975079071418810368|
975079071418810368	975079075214774273|
975079090255486976	975089168538890242|
975079622739156997	975217012950683649|
975080161115889664	975080173539332096|
975080735961829376	975094066068185088|
975080789716209664	975084109214216193|
975081131652640769	975482236106625024|
975081597207629824	975448780068802562|
975081840447913984	975146874826100742|
975081852909342720	975424501998653440|
975082344045563905	975083951097294848|
975083655310721024	975084116214517760|
975084049088708608	975449440717860864|
975085095940800512	976337671776694273|
975085466922995712	975086244899176448|
975085690139697153	975159124185956354|
975085885778743296	975101131016851461|
975086283637821440	975087654017658881|
975086658860343304	975116114123481088|
975087395447230464	975343662057054208|
975087476082724864	975087482051186688|
975087689501478917	975126902976536578|
975088145334140929	975089511951687680|
975088606283956225	975189046203965440|
975088625108029441	975109918834462720|
975088790107803648	976091341208858625|
975088925629911042	975090207480401920|
975089372021383168	975091055040368641|
975089605488922625	975100670222258176|
975089703669166080	975133464654688258|
975090108125691904	975540433605550080|
975090563534897152	975091236590800897|
975091250155130880	975244631876055040|
975091902616952832	976106445921046529|
975092719705120772	975201489487585285|
975093122496712704	975094455010234368|
975093754116956160	975093959092523008|
975094178060357634	975100667067973632|
975094474861838337	975094549436620801|
975094538359492608	975193664187232256|
975094664356343808	975095198199042048|
975095074924236801	975133775372877824|
975095122181308416	975097453870501889|
975095169426100225	975098269406826496|
975095206545711104	975095563732561925|
975095349084934145	975096365679333377|
975095950669746176	975098269499121664|
975096096593731585	975096456750227456|
975097067776495616	975097552449212421|
975097172483100672	975099629699297286|
975097540961021952	975101471682322432|
975098092281389056	975107212623441920|
975098189014499329	975106359933857792|
975098666099859457	975285126065205249|
975099956540465154	975104921216454656|
975100036316061696	975100295477854209|
